cofips	deaths	births	low_weight	black	hispanic	others	gini	affluence	disadvantaged	stability	safety
08115	0	28	2	0.072807	10.921005	1.710957	0.42585	-0.33186	-0.96185	0.04007	-1.17037
08117	2	340	36	0.862069	9.792764	3.240190	0.40947	2.85927	-1.28044	-3.32365	0.31198
08119	1	242	26	0.574070	3.429822	3.089273	0.36850	1.80441	-1.06816	-0.80411	-0.44969
08121	0	39	3	0.040601	5.704425	0.812018	0.44685	0.24613	-0.96161	0.28504	-1.25512
08123	31	3459	311	0.467569	27.025025	2.602025	0.42969	0.60693	-0.25341	-1.52388	0.18775
08125	0	133	8	0.071131	12.630830	1.270196	0.42279	-0.02571	-0.73926	-0.49266	-1.09010
09001	49	12045	866	9.621932	11.807602	5.540203	0.51323	3.73222	-0.57768	-0.92662	-0.35758
09003	67	10429	886	10.959737	11.487512	4.563086	0.44668	2.19445	0.23788	-1.21560	0.49342
09005	7	1870	123	0.979730	2.141136	2.347511	0.43163	2.20372	-1.06926	-0.11218	-0.92571
09007	8	1708	116	4.183890	2.940589	3.271405	0.39642	2.84913	-0.92084	-0.59608	-0.39499
09009	73	10113	856	10.760454	10.038980	4.402991	0.44324	1.90411	0.18257	-1.25855	-0.06705
09011	17	3153	216	4.674474	5.222550	5.500448	0.41431	1.73192	-0.49441	-1.15411	-0.43506
09013	6	1396	103	2.321727	3.016925	3.689390	0.38400	2.61896	-1.08618	-0.48034	-0.90455
09015	8	1321	103	1.747165	6.819994	2.916831	0.40507	0.66786	-0.02083	-0.84899	-0.86333
10001	18	1979	193	19.923124	3.376560	4.468930	0.40319	0.36158	0.14147	-0.35831	2.22215
10003	69	7088	699	19.723946	5.258613	4.290726	0.42141	2.16331	-0.35084	-0.92158	0.99834
10005	17	2055	174	14.817605	4.300361	2.344259	0.43233	0.25492	-0.24599	0.77248	1.77051
11001	96	7974	867	59.445092	7.868944	4.958579	0.53946	2.94828	1.63645	-3.32157	-1.34924
12001	30	2580	241	18.692391	5.658507	5.940676	0.49493	1.82868	0.56091	-2.60166	0.27983
12003	4	377	30	12.970035	2.142953	2.628150	0.40289	-0.74918	0.04886	1.53048	0.43650
12005	19	2044	205	10.606071	2.384342	4.250525	0.43411	0.20179	-0.04881	-0.91728	1.62871
12007	2	295	32	21.139988	1.874425	1.924256	0.44194	-0.94312	0.04201	0.93631	-0.20445
12009	31	5025	445	7.932302	4.599038	3.825882	0.42453	1.06341	-0.52976	-0.56384	-0.09657
12011	141	23591	2034	19.871375	16.729513	5.439681	0.46155	1.29991	-0.26481	-1.44105	0.06974
12013	1	167	15	16.409311	3.487747	3.180456	0.45434	-1.11611	0.66412	1.73023	-0.62069
12015	7	1054	74	4.338862	3.237377	2.030686	0.43173	0.32587	-1.10699	0.22873	-0.22314
12017	7	899	73	2.244146	2.589660	2.274633	0.43582	-0.25798	-0.42601	0.87237	-0.45460
12019	15	2086	149	6.430469	4.389478	4.461204	0.37917	0.85888	-0.64097	-0.24114	1.19136
12021	24	3758	252	4.451481	19.592882	2.335934	0.50030	1.81247	-0.90690	-1.08174	-0.20722
12023	10	846	68	17.001398	2.641870	2.365827	0.42078	-0.78573	0.32337	0.66585	0.11281
12027	2	484	38	11.670651	25.079947	2.157782	0.44009	-1.19139	0.46504	0.13506	-0.20129
12029	1	177	12	8.129023	1.786360	1.771896	0.46401	-1.34554	0.62350	2.25465	-0.49974
12031	140	12972	1239	27.520706	4.083946	4.841060	0.43784	0.82066	0.04415	-1.64489	0.62629
12033	36	4063	415	21.159268	2.654801	5.417955	0.44849	0.38381	0.50325	-1.35090	0.25194
12035	3	526	46	8.083159	5.121207	3.264970	0.41097	0.62234	-0.94515	-0.19261	0.32749
12037	1	110	11	16.161708	2.414760	1.682192	0.45252	-0.78927	-0.07898	0.56444	0.70302
12039	8	751	81	57.131767	6.150332	0.836161	0.43770	-0.61499	1.20843	1.27037	-0.60221
12041	1	175	14	6.753481	2.452033	1.932534	0.44232	-0.94140	0.01324	2.28500	-0.83712
12043	1	74	6	9.947050	15.024584	6.486384	0.43539	-0.68153	0.23453	1.51015	-0.71744
12045	1	123	7	16.359136	2.115212	2.812781	0.44015	-0.85757	0.28785	0.76238	0.29757
12047	2	196	19	36.474826	6.948300	1.665791	0.45346	-1.65629	1.36378	0.93498	0.01359
12049	1	465	36	7.836513	36.016037	1.054273	0.44639	-1.21463	1.15875	0.23519	0.05923
12051	7	683	51	14.045844	39.378625	2.270091	0.44880	-1.12706	1.10123	0.37633	-0.20249
12053	13	1309	96	3.827159	5.135243	1.931928	0.42178	-0.35026	-0.57874	0.80510	-0.15387
12055	6	930	72	9.055010	11.974910	2.454044	0.44282	-0.41971	-0.36516	0.42905	-0.20135
12057	142	15686	1397	14.298142	17.982618	4.422252	0.45642	1.16474	0.04608	-1.65811	1.97729
12059	2	232	19	6.216333	1.260504	3.021978	0.47004	-1.17675	0.57674	1.04718	-0.03257
12061	7	1202	100	7.790380	6.463208	2.239989	0.51483	1.11837	-0.68239	-0.30587	-0.11218
12063	6	565	56	26.433537	2.429687	2.440381	0.44995	-0.54551	0.40113	1.02664	-0.79738
12065	2	170	15	38.474655	1.875678	1.666408	0.49108	0.02599	0.22449	1.25579	0.28186
12067	1	90	11	14.454571	8.872116	1.267445	0.44792	-1.12281	-0.02071	0.97159	-0.65716
12069	20	2781	241	7.954286	5.622055	2.222507	0.42880	0.27052	-0.77123	0.41488	0.41300
12071	34	5701	496	6.310446	9.524641	2.225962	0.46806	0.84015	-0.82965	-0.52643	-0.11094
12073	30	3162	290	28.744383	3.432838	3.668794	0.48090	2.33383	0.49885	-2.41744	1.12614
12075	5	419	37	10.676343	4.081277	2.081277	0.44655	-0.84495	0.33358	1.61757	0.13832
12077	0	90	10	16.892181	4.016522	4.685942	0.51082	-0.63072	0.80946	1.57895	-0.16915
12079	3	245	20	40.196445	2.887952	1.179736	0.47172	-1.11769	1.09256	1.48051	-0.21948
12081	22	3468	273	7.985167	9.280612	2.249604	0.44471	0.74731	-0.77514	-0.57158	0.09308
12083	29	3095	268	11.176212	6.000015	2.421249	0.44503	-0.25245	-0.18007	0.29430	0.40203
12085	9	1221	100	5.171584	7.488302	1.647584	0.50202	1.78582	-1.00268	-0.29127	0.20798
12087	4	734	54	4.499365	15.705688	2.489037	0.46479	1.24236	-0.95410	-1.32005	-0.04801
12089	4	716	58	7.219534	1.815722	2.041170	0.44476	0.76214	-0.73356	0.57687	-0.36150
12091	15	2569	208	8.744971	4.047555	6.208870	0.40993	0.89632	-0.43916	-1.54218	0.44117
12093	2	569	46	7.215260	18.732943	2.642718	0.43988	-0.97155	0.10258	0.75910	-0.06344
12095	123	15061	1435	17.394215	18.764113	6.271811	0.44251	1.04618	-0.09471	-2.26958	0.59051
12097	21	3010	271	6.463451	29.416846	4.298725	0.40975	-0.29129	-0.09991	-1.60457	0.21989
12099	102	14935	1345	13.496832	12.426626	3.464423	0.50110	1.88452	-0.61454	-0.94515	0.10057
12101	31	4114	357	1.885922	5.671979	2.581178	0.42399	-0.14431	-0.64478	0.48678	-0.34566
12103	68	9439	746	8.807660	4.571766	3.838382	0.46253	1.13577	-0.57310	-0.91242	0.36678
12105	61	7229	619	12.965466	9.433299	2.986419	0.43343	-0.04480	-0.00117	-0.06490	0.27586
12107	15	960	94	16.616730	5.857461	2.122886	0.47734	-0.79411	0.60707	1.49917	0.25838
12109	11	1442	117	5.994234	2.920372	2.121249	0.47277	2.33619	-0.96326	-0.72462	-0.42671
12111	16	2482	229	14.744544	8.305353	2.766029	0.42731	-0.07184	-0.19343	-0.25158	0.71953
12113	11	1628	119	3.994293	2.395896	4.418946	0.42819	0.78861	-0.29185	-0.13887	0.76148
12115	14	3019	222	4.107904	4.409477	1.862516	0.47478	1.56301	-1.06744	-0.27268	-0.60569
12117	30	4667	377	9.028576	11.132652	4.591781	0.42064	2.02117	-0.76649	-1.46347	-0.22061
12119	4	491	49	13.669510	6.116787	1.915831	0.43461	-0.61950	-0.35305	0.66706	-0.66332
12121	4	489	42	11.568706	5.200321	2.287338	0.43453	-0.80452	0.53679	1.45364	-0.27853
12123	3	246	21	18.383880	2.290195	1.963025	0.44214	-0.90200	0.93338	1.25135	0.52487
12125	0	160	11	22.258592	3.317959	2.737688	0.40719	-1.33520	0.42583	0.88610	-0.55021
12127	28	4937	386	8.876197	6.602788	2.575884	0.44166	0.26843	-0.29187	-0.49390	0.07696
12129	4	299	26	11.599528	1.334033	2.169444	0.40432	-0.00281	-0.08449	1.43328	0.41972
12131	4	500	52	6.780621	2.236398	4.302850	0.45879	-0.14859	-0.21347	0.17208	0.45165
12133	3	224	25	13.231297	2.436466	4.019454	0.47289	-0.76615	0.50286	1.13135	-0.54027
13001	4	268	30	19.048166	4.667317	1.171135	0.45604	-0.86648	0.17121	1.45284	0.32196
13003	2	160	15	19.490078	17.400447	0.749113	0.45862	-1.47463	0.59885	1.06304	0.44652
13005	2	147	18	16.460457	2.405226	1.514402	0.48527	-1.24274	0.26969	0.81807	-0.71565
13007	0	44	1	49.459990	2.650957	1.718213	0.56276	-0.39574	1.39852	1.72728	-0.80361
13009	5	575	57	43.082774	1.427293	1.809843	0.46630	0.02410	0.63928	-0.35806	1.32653
13011	1	218	17	3.543198	3.050894	1.879074	0.42448	-0.65292	-1.02022	1.41320	-0.13761
13013	8	906	80	10.213679	2.520371	3.614771	0.38562	-0.27744	-0.65895	-0.57081	0.08272
13015	10	1462	110	8.308449	3.236033	2.038964	0.40373	0.02529	-0.73888	-0.26488	-0.28121
13017	5	301	49	32.452528	4.323953	1.092427	0.45943	-0.83949	1.12350	-0.16899	1.78473
13019	3	244	25	11.524484	2.014167	1.878657	0.48553	-0.76873	0.32918	0.91052	1.64142
13021	35	2563	330	47.226211	1.062468	2.143781	0.49294	0.66387	1.32584	-1.79943	0.52619
13023	1	153	19	24.095663	1.534373	1.885822	0.44301	-0.46536	0.71524	0.92861	1.17190
13025	2	177	11	3.185454	1.162075	2.084900	0.39424	-1.27770	-0.07541	2.75990	-0.20654
13027	2	241	20	38.784195	2.814590	1.398176	0.47685	-0.87515	1.02377	0.89613	-0.32978
13029	1	375	32	13.584148	1.802110	2.878251	0.41811	0.79958	-0.46553	-0.10546	-0.58778
13031	8	791	69	28.106747	1.982745	2.009539	0.50367	0.51483	0.98739	-1.65340	0.89037
13033	4	446	49	51.319516	1.308277	0.593445	0.48075	-1.04897	2.36032	1.08024	-0.04326
13035	2	324	36	29.085135	0.896425	1.593074	0.39935	-0.71572	-0.13216	-0.35615	0.54700
13037	1	88	8	60.664557	0.901899	0.569620	0.48954	-1.17307	1.70022	0.38585	1.19245
13039	5	812	68	19.931752	4.049102	3.045988	0.36960	-0.10027	0.04006	-1.79396	0.09573
13043	1	183	13	27.294560	9.449723	0.584734	0.47486	-1.13669	1.59174	0.62737	1.04076
13045	11	1512	137	16.026493	2.750149	2.000733	0.44175	0.05385	-0.04550	-0.69607	-0.02325
13047	6	737	65	1.381330	1.330656	1.790473	0.39726	-0.12885	-0.67920	-0.03628	-0.45564
13049	0	132	11	28.758996	0.097257	2.723206	0.44954	-1.55213	0.68753	1.66756	-0.28042
13051	41	3813	397	40.454561	2.172395	3.195891	0.49546	1.03342	0.48572	-1.77270	1.43947
13053	1	244	17	28.746136	10.589974	5.657842	0.35811	-0.22601	0.16405	-5.67173	-1.06617
13055	4	331	28	10.820573	2.363565	1.162152	0.41745	-1.21817	-0.12918	0.44195	0.18416
13057	16	2788	217	2.228987	5.568593	2.360768	0.37012	2.00920	-1.30451	-0.26813	-0.54345
13059	15	1397	144	27.408882	6.079477	4.541379	0.51804	1.39729	1.25262	-4.01551	2.09005
13061	0	42	7	59.904677	0.357462	1.400060	0.60499	-0.65592	2.22447	1.06866	-0.06007
13063	41	4826	498	50.876681	7.451896	6.645611	0.38136	0.01052	0.51931	-2.36320	1.93745
13065	1	121	13	29.238151	0.610643	2.006397	0.46213	-1.18763	1.30448	0.40812	0.55001
13067	60	10446	834	18.380718	7.724216	5.129239	0.40561	2.98852	-0.91199	-1.78566	0.84674
13069	5	671	62	25.806538	6.855906	1.216155	0.47387	-0.82381	0.45523	0.57860	2.53111
13071	5	716	70	23.553611	10.886263	0.573086	0.46219	-0.76008	1.03661	-0.29919	0.51543
13073	8	1309	94	11.008198	2.523295	5.149628	0.38660	2.16583	-0.92097	0.13772	0.04926
13075	2	245	30	29.205504	2.644094	1.667618	0.43927	-1.08813	1.08061	0.53099	1.16764
13077	12	1565	124	18.021633	3.006221	1.728409	0.39142	1.05752	-0.59951	-0.72768	-0.04383
13079	1	149	10	25.578231	0.856343	1.016407	0.42539	-0.87214	-0.18779	2.01998	-1.13411
13081	3	366	40	42.694126	2.168576	1.500273	0.50462	-0.53737	2.42275	-0.75597	2.54825
13083	1	193	18	0.481721	1.088821	1.431965	0.42668	-0.63789	-0.79810	0.79121	-0.54665
13085	1	249	31	0.075005	0.543784	2.356397	0.41812	0.87705	-1.10375	-0.00663	0.51728
13087	4	429	46	39.801700	3.084278	1.182720	0.48361	-0.60118	1.41606	0.11747	1.40204
13089	98	11494	1088	53.746330	7.747366	6.171221	0.42347	2.14164	0.04438	-2.50519	-0.12996
13091	2	260	30	29.085598	1.241458	1.210161	0.48158	-0.66257	0.41924	0.44575	1.11325
13093	3	195	20	51.496746	2.837310	0.737527	0.48965	-0.90635	1.24776	0.22656	-0.55792
13095	20	1537	199	60.196742	1.123198	1.486494	0.50013	0.08822	2.38026	-2.05102	1.53489
13097	14	1545	145	18.141775	2.851129	3.193959	0.37896	0.83342	-0.61326	-0.69377	2.49914
13099	2	198	23	48.251578	1.424640	0.194269	0.51311	-0.59798	1.69738	0.57536	-0.51382
13101	0	91	1	7.405434	20.484816	0.985615	0.55857	-1.19352	0.51249	1.47514	-0.45904
13103	5	644	50	12.439057	1.007060	2.730785	0.38846	0.09225	-0.56877	0.85209	-0.38611
13105	4	269	28	30.798108	2.661986	0.784945	0.45097	-1.02485	0.43286	0.79879	1.65434
13107	5	372	34	32.875395	3.352109	1.039520	0.50963	-1.04595	1.46108	0.58307	2.04106
13109	2	207	16	32.701286	6.002859	1.095760	0.47407	-1.31133	1.92947	0.11399	0.69371
13111	2	247	21	0.050510	0.813213	2.212345	0.43248	-0.76390	-0.75323	0.71613	-0.30184
13113	5	917	61	11.904058	2.499370	3.600583	0.37574	3.18159	-1.45481	-0.01396	0.10547
13115	17	1398	122	13.087837	5.482250	2.401590	0.45083	0.01616	0.10279	-0.98767	1.20384
13117	8	2179	167	0.330261	5.456929	1.934822	0.39854	2.97574	-1.52248	-0.36904	-0.48315
13119	2	275	23	9.854572	0.566921	1.099334	0.43289	-0.73770	-0.39608	0.96660	0.58352
13121	95	13528	1406	44.091342	5.849834	4.710014	0.52667	3.07146	0.86126	-2.99724	2.76572
13123	5	363	39	0.179059	7.303035	1.342940	0.43402	-0.46055	-0.78163	0.08513	0.16998
13125	0	35	5	8.607199	0.508607	0.743349	0.43187	-1.17645	0.67074	1.20622	-0.72776
13127	8	1024	90	25.722235	3.038421	2.240706	0.47167	0.99686	0.20895	-1.05204	0.44199
13129	8	798	69	3.441865	7.443769	1.603029	0.42148	-0.50244	-0.77752	-0.49776	2.85794
13131	5	405	41	30.128070	5.122786	1.546980	0.46763	-0.79479	0.93307	0.37822	-0.24306
13133	3	227	21	44.564765	2.492017	0.812162	0.58300	0.57855	1.10495	0.17292	0.24863
13135	83	12023	978	13.030038	10.803673	9.059424	0.36938	2.45407	-1.07723	-1.62585	-0.18963
13137	1	559	39	4.253245	7.604033	3.373071	0.44461	-0.12055	-0.67203	0.22689	0.18803
13139	17	2928	189	7.026286	19.614150	2.286810	0.43089	0.45878	-0.61791	-0.88286	1.90626
13141	2	124	18	77.213180	0.357285	1.190949	0.47521	-1.56299	3.52558	1.63486	-0.33939
13143	2	388	28	5.153756	0.626703	1.580381	0.44543	-0.84913	-0.34671	0.47497	0.12056
13145	3	294	29	20.105507	0.624604	1.742984	0.40180	1.16633	-0.88305	0.64648	-0.85523
13147	1	277	26	19.472105	1.074053	1.000130	0.43380	-0.36150	-0.06447	0.97767	0.29190
13149	1	138	12	10.806393	0.581184	1.825282	0.42302	-1.15901	0.18513	1.24882	-0.01477
13151	19	2362	224	14.508844	2.187848	3.246160	0.35327	1.17940	-1.01370	-0.37814	-0.32486
13153	19	1819	163	24.204397	3.207692	3.669932	0.38739	0.66328	-0.07473	-1.18025	1.32770
13155	0	140	14	25.073004	2.235424	0.886114	0.45890	-0.74668	0.56441	1.19180	-0.06007
13157	8	743	69	7.473130	2.959917	1.865878	0.43035	-0.29108	-0.52820	0.07838	0.72411
13159	2	186	13	27.489935	1.312795	1.400315	0.46652	-0.43465	-0.07467	0.49089	-0.44745
13161	1	219	18	14.861243	4.793441	1.356039	0.45633	-1.12731	0.36851	1.00299	3.74086
13163	3	299	25	56.648905	0.700799	0.631299	0.49800	-1.08850	2.33597	0.72339	0.63926
13165	1	125	12	39.638484	3.008746	1.434402	0.49600	-0.85817	2.54125	0.81172	-0.76890
13167	0	127	15	36.495327	0.759346	0.607477	0.47421	-1.26658	1.27744	1.65047	0.55142
13169	3	306	21	23.262405	0.846059	1.459453	0.41564	0.39038	-0.45440	1.64094	0.32165
13171	2	198	19	29.216943	1.382604	1.784816	0.42854	-0.55642	-0.06178	-0.07781	-0.78375
13173	2	112	11	25.037978	2.568706	1.961055	0.42426	-1.08160	0.87236	0.61194	1.36801
13175	7	731	78	34.387396	1.129830	1.557695	0.47194	-0.20025	0.60696	0.23324	2.31193
13177	2	314	24	14.496910	2.092338	1.801511	0.39857	0.66698	-0.49958	0.04489	0.05304
13179	12	1471	125	41.900665	8.131797	5.625710	0.38914	-0.75458	1.04153	-2.90201	-0.14861
13181	1	82	10	34.343555	0.994250	0.718735	0.42377	-0.70143	0.24406	1.84515	0.49976
13183	1	165	15	23.524845	8.385093	3.561724	0.38954	-1.48216	1.03901	0.28181	-0.88276
13185	24	1540	157	34.083483	2.786734	2.443685	0.45975	0.05029	0.70526	-1.72852	0.98677
13187	1	301	19	1.194328	3.211839	3.197564	0.43684	0.03948	-0.58311	-0.56184	-0.15703
13189	5	317	33	37.930385	0.715934	1.445999	0.51714	-0.27312	1.17236	0.33297	0.46180
13191	2	158	13	36.627639	0.396423	1.917581	0.42252	-0.95433	0.39749	1.68903	-0.06717
13193	2	198	21	58.824783	2.380276	1.442376	0.45644	-1.20082	2.44356	0.97535	-0.47012
13195	2	341	29	8.332686	1.989895	1.748931	0.41572	-0.52686	-0.54517	1.60252	0.44792
13197	2	109	14	33.664614	5.991041	2.001680	0.45061	-1.08459	0.60347	1.20849	-0.39531
13199	2	345	27	42.327150	0.550280	1.486642	0.46489	-0.73058	0.98601	0.55690	0.26440
13201	1	90	8	29.797901	0.125333	0.485665	0.49304	-0.50933	0.47126	1.06394	0.99500
13205	4	351	50	48.044459	2.331606	0.651847	0.47807	-0.99877	1.92994	0.47996	0.29768
13207	3	275	24	28.441421	0.983591	0.850301	0.42946	0.46639	-0.55048	1.08392	0.49927
13209	2	118	10	27.460701	1.874244	1.209190	0.45266	-0.55283	-0.09024	0.80710	0.57758
13211	1	211	12	29.294171	0.912208	1.475060	0.43684	0.26629	-0.26546	0.46084	0.06748
13213	6	616	48	0.416370	5.653865	1.164192	0.41002	-1.01947	-0.32378	0.68899	0.26698
13215	39	3130	324	42.910286	4.540745	3.943830	0.46937	0.38190	0.95782	-2.27278	3.29508
13217	9	1356	135	22.215771	1.751585	1.806422	0.39422	0.19380	-0.11760	-0.52066	0.93003
13219	1	324	22	5.853194	3.572927	2.661582	0.41600	2.67992	-0.84815	-0.14566	-0.23325
13221	2	162	10	20.189949	0.918085	0.625247	0.43005	-0.10168	-0.25801	1.64729	-0.14078
13223	9	1763	133	7.176963	1.477754	1.892799	0.33626	0.46427	-1.17880	-0.11963	-0.77116
13225	3	350	35	45.221396	4.322292	1.487240	0.45557	-0.06382	2.08442	-0.41465	-0.28174
13227	4	347	27	1.596832	1.601183	1.379280	0.40327	0.07436	-0.95430	0.60067	-0.81889
13229	1	238	20	10.923510	2.487849	0.518035	0.44592	-0.87854	0.05666	1.32552	1.71068
13231	1	195	17	14.983928	0.913209	1.278492	0.39255	-0.09071	-0.91622	0.49307	-0.36220
13233	6	715	70	13.675348	7.257324	1.051748	0.44625	-0.96006	0.12520	-0.34345	0.17008
13235	0	119	12	33.458490	3.493951	1.428869	0.48023	-0.31008	0.33453	0.16235	0.16785
13237	3	264	23	30.060600	2.237933	1.174782	0.47494	0.02921	-0.23359	1.05155	0.64714
13239	1	33	4	45.996921	0.461894	1.116243	0.47306	-1.47117	0.63445	2.11423	-0.38355
13241	0	173	15	0.970100	4.544850	1.488372	0.46134	-0.02027	-0.64947	0.43837	0.38884
13243	3	120	17	60.236170	0.770119	0.038506	0.48638	-1.06241	2.09955	0.26054	-0.02362
13245	38	3318	348	49.089726	2.821674	3.701164	0.46821	0.13023	1.63239	-1.80378	1.08597
13247	9	1070	99	18.322375	6.285747	2.861177	0.39155	1.38487	-0.60038	-0.77339	2.28057
13249	0	53	5	31.040892	2.708444	0.690388	0.44437	-0.44788	0.92617	0.98055	0.11687
13251	3	213	25	44.406140	1.391960	1.138285	0.45529	-0.99938	1.16725	1.39827	1.33000
13253	1	122	13	34.966378	3.628989	0.426940	0.46438	-0.87656	1.62583	1.24611	1.17964
13255	13	982	127	30.746187	1.657052	2.085010	0.42592	-0.38118	0.56709	-1.25478	2.69479
13257	3	308	31	11.637507	0.951445	2.378612	0.44032	-0.55466	-0.21653	0.21000	-0.04197
13259	2	58	11	61.862148	0.437928	1.218583	0.58128	-0.70770	2.05439	0.88547	-0.02198
13261	7	525	61	48.897590	2.569277	1.379518	0.47218	-0.10525	1.76166	-0.57080	1.36380
13263	1	91	9	61.018775	0.538627	2.354571	0.47703	-1.00048	1.70312	2.19131	-1.18561
13265	0	24	1	59.749639	0.240732	1.781416	0.51699	-1.07339	1.50925	1.80595	-0.22348
13267	3	338	35	30.759919	8.540686	1.291190	0.46743	-1.09541	1.17875	-0.15366	0.48188
13269	0	134	14	43.278503	0.975610	0.918888	0.48906	-1.03194	1.96192	1.55909	0.24854
13271	2	167	19	38.214346	1.950144	0.423944	0.50318	-0.95023	0.68925	1.69780	1.81091
13273	2	171	23	60.164084	1.066545	1.312671	0.49563	-0.93536	2.93771	-0.18785	0.04068
13275	6	628	80	38.867960	1.450734	1.492852	0.46958	0.01716	0.85299	-0.18544	2.35221
13277	3	659	75	27.450725	7.943864	1.697607	0.48044	-0.06635	0.85967	-0.33774	1.74096
13279	3	430	49	23.593049	9.045920	1.281314	0.47052	-0.54941	1.14451	-0.21437	1.67403
13281	1	84	5	0.085846	1.566692	1.158923	0.44745	0.03194	-0.93802	0.80682	0.24214
13283	1	94	8	32.594106	1.123432	1.473592	0.49851	-1.04191	1.90475	1.08338	0.27121
13285	8	945	99	31.550384	1.750625	1.634938	0.45685	0.13147	0.51315	-1.14350	1.99575
13287	1	151	16	40.698653	2.683081	0.936448	0.48826	-0.89936	1.88678	0.64510	1.09306
13289	2	129	17	42.728990	0.698772	2.738432	0.44436	-1.25263	1.09428	2.15500	-0.94363
13291	0	170	10	0.670947	0.555266	1.231997	0.47569	-0.34216	-0.99004	0.40080	-0.09118
13293	2	353	35	26.542740	1.561764	1.963982	0.47483	-0.52914	0.54397	0.09342	0.48545
13295	7	763	82	3.813080	0.738702	1.659214	0.42014	-0.83166	-0.38105	0.40465	0.15198
13297	10	1047	81	14.195792	1.733485	1.830705	0.39894	0.21272	-0.55389	-0.47303	-0.59388
13299	5	528	38	27.418764	2.530789	1.161119	0.44357	-0.76391	0.71562	-0.41137	3.42655
13301	1	90	11	58.680556	0.568182	1.388889	0.50116	-1.18497	2.23081	1.36547	-0.67255
13303	3	271	37	52.956177	0.547790	0.868908	0.49774	-0.61901	2.01206	0.78674	0.64611
13305	5	406	37	20.195746	3.497083	1.558442	0.45891	-0.50965	0.20901	0.39606	0.53034
13307	1	23	4	46.150628	4.393305	0.083682	0.46997	-0.87230	0.66618	1.93291	0.63341
13309	1	76	7	34.374494	2.799806	0.566435	0.54205	-1.11301	0.95020	0.72794	-0.16577
13311	2	291	22	1.995588	1.539310	2.261332	0.39700	-0.28532	-0.94539	0.14361	0.23367
13313	13	1803	119	3.573780	21.959892	1.962287	0.45348	-0.16508	-0.60972	-0.76536	1.89351
13315	1	119	11	37.005946	1.060977	0.384750	0.49275	-0.93789	0.72381	1.13269	-0.27431
13317	2	128	14	43.351736	1.281931	1.253860	0.45026	-0.82335	0.75445	0.93638	0.89257
13319	1	155	22	39.980431	1.418787	1.428571	0.42121	-0.88783	1.06726	1.78875	0.19083
13321	2	283	25	29.844767	0.960532	0.682842	0.46268	-0.73369	0.84682	1.29386	0.36486
16001	35	4957	376	0.597200	4.485816	4.360859	0.41991	1.73172	-0.62421	-1.48435	0.71344
16003	0	24	1	0.057537	1.754891	3.394707	0.42738	-0.55498	-0.04524	0.49825	-0.90442
16005	10	1421	107	0.555813	4.711176	5.114802	0.43494	0.57721	0.29844	-0.97874	0.79523
16007	1	92	7	0.077991	2.916862	0.639526	0.37373	-0.81270	-0.24964	0.63241	-0.91149
16009	1	108	7	0.174463	1.559263	10.435067	0.41095	-0.82832	1.06175	0.78208	-0.70320
16011	5	750	66	0.062298	13.161615	7.902240	0.40427	-0.38860	0.08070	0.64100	-0.03979
16013	3	262	20	0.084250	10.520773	2.585435	0.50180	2.75939	-1.14801	-1.38400	-0.45517
16015	0	71	5	0.134933	3.013493	3.013493	0.41840	0.50386	-0.18363	0.25971	-1.08814
16017	3	378	23	0.143885	1.884078	2.614361	0.43612	-0.18637	0.17370	0.19682	-0.77649
16019	8	1587	126	0.559851	6.817576	2.196990	0.42031	0.95159	-0.24563	-0.57331	0.63353
